region_grid,province,node,Resource,technology,cluster,R_ID,COAL,GAS,NUCLEAR,HYDRO,ONWIND,OFFWIND,SOLAR,PUMPED,BATTERY,OTHER,Commit,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,status,start_year,retired_year
NorthChina,Shanxi,Shanxi,Taiyuan Steel Mill power station Unit 2,conventional_steam_coal,1,G100000109847,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthChina,Shanxi,Shanxi,Taiyuan-2 power station Phase VI Unit 10,conventional_steam_coal,1,G100000109852,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthChina,Shanxi,Shanxi,Taiyuan-2 power station Phase VI Unit 11,conventional_steam_coal,1,G100000109853,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Shanxi,Shanxi,Taiyuan-2 power station Phase VII Unit 12,conventional_steam_coal,1,G100000109854,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014,
NorthChina,Shanxi,Shanxi,Taiyuan-2 power station Phase VII Unit 13,conventional_steam_coal,1,G100000109855,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014,
EastChina,Jiangsu,Jiangsu,Taizhou power station Phase I Unit 1,ultra_supercritical_coal,1,G100000103392,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2007,
EastChina,Jiangsu,Jiangsu,Taizhou power station Phase I Unit 2,ultra_supercritical_coal,1,G100000103393,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2009,
EastChina,Jiangsu,Jiangsu,Taizhou power station Phase II Unit 3,ultra_supercritical_coal,1,G100000103394,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
EastChina,Jiangsu,Jiangsu,Taizhou power station Phase II Unit 4,ultra_supercritical_coal,1,G100000103395,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2016,
NorthChina,Hebei,HEBEI_NORTH,Tangshan Beijiao power station Phase I Unit 1,supercritical_coal,1,G100000109932,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthChina,Hebei,HEBEI_NORTH,Tangshan Beijiao power station Phase I Unit 2,supercritical_coal,1,G100000109933,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020,
NorthChina,Hebei,HEBEI_NORTH,Tangshan power station Phase II Unit 1,conventional_steam_coal,1,G100000102180,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NorthChina,Hebei,HEBEI_NORTH,Tangshan power station Phase II Unit 2,conventional_steam_coal,1,G100000102181,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NorthChina,Hebei,HEBEI_NORTH,Tangshan Sanyou Cogen power station Unit 1,conventional_steam_coal,1,G100000113150,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
NorthChina,Hebei,HEBEI_NORTH,Tangshan Sanyou Cogen power station Unit 2,conventional_steam_coal,1,G100000113151,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
NorthChina,Hebei,HEBEI_NORTH,Tangshan Sanyou Cogen power station Unit 4,conventional_steam_coal,1,G100000113913,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Hebei,HEBEI_NORTH,Tangshan Wangtan power station Unit 1,conventional_steam_coal,1,G100000109936,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NorthChina,Hebei,HEBEI_NORTH,Tangshan Wangtan power station Unit 2,conventional_steam_coal,1,G100000109937,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NorthChina,Hebei,HEBEI_NORTH,Tangshan West power station Phase II Unit 1,supercritical_coal,1,G100000109941,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2014,
NorthChina,Hebei,HEBEI_NORTH,Tangshan West power station Phase II Unit 2,supercritical_coal,1,G100000109942,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2014,
SouthernGrid,Guizhou,Guizhou,Tangzhai power station Unit 1,supercritical_coal,1,G100000109943,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2012,
SouthernGrid,Guizhou,Guizhou,Tangzhai power station Unit 2,supercritical_coal,1,G100000109944,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
SouthernGrid,Guangxi,Guangxi,Teng County cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000115704,1,0,0,0,0,0,0,0,0,0,1,80,1,80,80,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024,
NorthChina,Shandong,Shandong,Tengzhou Fuyuan cogen power station New Unit 1,supercritical_coal,1,G100000112893,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2022,
NorthChina,Shandong,Shandong,Tengzhou Fuyuan cogen power station New Unit 2,supercritical_coal,1,G100000112894,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2022,
NorthChina,Shandong,Shandong,Tengzhou Xinyuan power station Phase I Unit 1,conventional_steam_coal,1,G100000110000,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
NorthChina,Shandong,Shandong,Tengzhou Xinyuan power station Phase I Unit 2,conventional_steam_coal,1,G100000110001,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
NorthChina,Shandong,Shandong,Tengzhou Xinyuan power station Phase II Unit 3,conventional_steam_coal,1,G100000110002,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthChina,Shandong,Shandong,Tengzhou Xinyuan power station Phase II Unit 4,conventional_steam_coal,1,G100000110003,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthwestChina,Xinjiang,Xinjiang,Tianchi Changji cogen power station Unit 1,supercritical_coal,1,G100000110094,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NorthwestChina,Xinjiang,Xinjiang,Tianchi Changji cogen power station Unit 2,supercritical_coal,1,G100000110095,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NorthwestChina,Xinjiang,Xinjiang,Tianchi Changji cogen power station Unit 3,ultra_supercritical_coal,1,G100000115649,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025,
NorthwestChina,Xinjiang,Xinjiang,Tianchi Changji cogen power station Unit 4,ultra_supercritical_coal,1,G100000115650,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2024,
NorthwestChina,Xinjiang,Xinjiang,Tianchi Energy Zhundong Wucaiwan power station Unit 1,ultra_supercritical_coal,1,G100000110096,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2019,
NorthwestChina,Xinjiang,Xinjiang,Tianchi Energy Zhundong Wucaiwan power station Unit 2,ultra_supercritical_coal,1,G100000110097,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2019,
NorthwestChina,Xinjiang,Xinjiang,Tianchi Energy Zhundong Wucaiwan power station Unit 3,ultra_supercritical_coal,1,G100000112929,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2019,
NorthwestChina,Xinjiang,Xinjiang,Tianchi Energy Zhundong Wucaiwan power station Unit 4,ultra_supercritical_coal,1,G100000112930,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2019,
SouthernGrid,Guangxi,Guangxi,Tiandong Kamshing power station Unit 1,conventional_steam_coal,1,G100000110098,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
SouthernGrid,Guangxi,Guangxi,Tiandong Kamshing power station Unit 2,conventional_steam_coal,1,G100000110099,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthwestChina,Xinjiang,Xinjiang,Tianfu North power station Unit 1,ultra_supercritical_coal,1,G100000110100,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2017,
NorthwestChina,Xinjiang,Xinjiang,Tianfu North power station Unit 2,ultra_supercritical_coal,1,G100000110101,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2017,
NorthwestChina,Xinjiang,Xinjiang,Tianfu Shihutan cogen power station Unit 1,conventional_steam_coal,1,G100000113691,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthwestChina,Xinjiang,Xinjiang,Tianfu Shihutan cogen power station Unit 2,conventional_steam_coal,1,G100000113692,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthwestChina,Xinjiang,Xinjiang,Tianfu South power station Phase II Unit 3,conventional_steam_coal,1,G100000110104,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014,
NorthwestChina,Xinjiang,Xinjiang,Tianfu South power station Phase II Unit 4,conventional_steam_coal,1,G100000110105,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014,
NorthChina,Tianjin,Tianjin,Tianjin Beijiang power station Phase I Unit 1,ultra_supercritical_coal,1,G100000110112,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2009,
NorthChina,Tianjin,Tianjin,Tianjin Beijiang power station Phase I Unit 2,ultra_supercritical_coal,1,G100000110113,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2009,
NorthChina,Tianjin,Tianjin,Tianjin Beijiang power station Phase II Unit 3,ultra_supercritical_coal,1,G100000110114,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2018,
NorthChina,Tianjin,Tianjin,Tianjin Beijiang power station Phase II Unit 4,ultra_supercritical_coal,1,G100000110115,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2018,
NorthChina,Tianjin,Tianjin,Tianjin Beitang power station Phase I Unit 1,supercritical_coal,1,G100000110120,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2014,
NorthChina,Tianjin,Tianjin,Tianjin Beitang power station Phase I Unit 2,supercritical_coal,1,G100000110121,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2014,
NorthChina,Tianjin,Tianjin,Tianjin Dagang power station Phase II Unit 1,conventional_steam_coal,1,G100000110118,1,0,0,0,0,0,0,0,0,0,1,328.5,1,328.5,328.5,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1991,
NorthChina,Tianjin,Tianjin,Tianjin Dagang power station Phase II Unit 2,conventional_steam_coal,1,G100000110119,1,0,0,0,0,0,0,0,0,0,1,328.5,1,328.5,328.5,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1992,
NorthChina,Tianjin,Tianjin,Tianjin Dagang power station Phase IR Unit 1R,conventional_steam_coal,1,G100000110116,1,0,0,0,0,0,0,0,0,0,1,328.5,1,328.5,328.5,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NorthChina,Tianjin,Tianjin,Tianjin Dagang power station Phase IR Unit 2R,conventional_steam_coal,1,G100000110117,1,0,0,0,0,0,0,0,0,0,1,328.5,1,328.5,328.5,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NorthChina,Tianjin,Tianjin,Tianjin Nangang Cogen power station Unit 1,supercritical_coal,1,G100000113671,1,0,0,0,0,0,0,0,0,0,1,170,1,170,170,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2021,
NorthChina,Tianjin,Tianjin,Tianjin Nangang Cogen power station Unit 2,supercritical_coal,1,G100000113672,1,0,0,0,0,0,0,0,0,0,1,170,1,170,170,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2021,
NorthChina,Tianjin,Tianjin,Tianjin Nangang Cogen power station Unit 3,supercritical_coal,1,G100000113673,1,0,0,0,0,0,0,0,0,0,1,170,1,170,170,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2023,
NorthChina,Tianjin,Tianjin,Tianjin Northeast power station Phase I Unit 1,conventional_steam_coal,1,G100000110129,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthChina,Tianjin,Tianjin,Tianjin Northeast power station Phase I Unit 2,conventional_steam_coal,1,G100000110130,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthChina,Tianjin,Tianjin,Tianjin Petrolchemical captive power station Unit 7,conventional_steam_coal,1,G100000110110,1,0,0,0,0,0,0,0,0,0,1,100,1,100,100,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthChina,Tianjin,Tianjin,Tianjin Petrolchemical captive power station Unit 8,conventional_steam_coal,1,G100000110111,1,0,0,0,0,0,0,0,0,0,1,100,1,100,100,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Xinjiang,Xinjiang,Tianlong Mining Fukang Smelting power station Unit 5,conventional_steam_coal,1,G100000110131,1,0,0,0,0,0,0,0,0,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Xinjiang,Xinjiang,Tianlong Mining Fukang Smelting power station Unit 6,conventional_steam_coal,1,G100000110132,1,0,0,0,0,0,0,0,0,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
Changyu,Sichuan,Sichuan,Tianming power station Unit 1,ultra_supercritical_coal,1,G100000110133,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2021,
Changyu,Sichuan,Sichuan,Tianming power station Unit 2,ultra_supercritical_coal,1,G100000110134,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2021,
NorthwestChina,Xinjiang,Xinjiang,Tianshan Qitai power station Unit 1,supercritical_coal,1,G100000110135,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
NorthwestChina,Xinjiang,Xinjiang,Tianshan Qitai power station Unit 2,supercritical_coal,1,G100000110136,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
EastChina,Jiangsu,Jiangsu,Tianshenggan power station Unit 12,conventional_steam_coal,1,G100000110139,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
EastChina,Jiangsu,Jiangsu,Tianshenggan power station Unit 13,conventional_steam_coal,1,G100000110140,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NorthwestChina,Xinjiang,Xinjiang,Tianye power station Unit 11,conventional_steam_coal,1,G100000110145,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Xinjiang,Xinjiang,Tianye power station Unit 12,conventional_steam_coal,1,G100000110146,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthwestChina,Xinjiang,Xinjiang,Tianye power station Unit 13,conventional_steam_coal,1,G100000110147,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014,
NorthwestChina,Xinjiang,Xinjiang,Tianye power station Unit 14,conventional_steam_coal,1,G100000110148,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014,
NorthwestChina,Ningxia,Ningxia,Tianyuan Manganese power station Unit 1,supercritical_coal,1,G100000110152,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2022,
NorthwestChina,Ningxia,Ningxia,Tianyuan Manganese power station Unit 2,supercritical_coal,1,G100000110153,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2022,
NorthChina,Shandong,Shandong,Tianyuan Shandong power station Unit 12,conventional_steam_coal,1,G100000112673,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthChina,Shandong,Shandong,Tianyuan Shandong power station Unit 13,conventional_steam_coal,1,G100000112674,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthChina,Shandong,Shandong,Tianyuan Shandong power station Unit 14,conventional_steam_coal,1,G100000113276,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
NorthChina,Shandong,Shandong,Tianyuan Shandong power station Unit 15,conventional_steam_coal,1,G100000113277,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
NortheastChina,Heilongjiang,Heilongjiang,Tieli Yuxiang Cogen power station Unit 1,conventional_steam_coal,1,G100000115039,1,0,0,0,0,0,0,0,0,0,1,56,1,56,56,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
NortheastChina,Liaoning,Liaoning,Tieling power station Unit 1,conventional_steam_coal,1,G100000110158,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1993,
NortheastChina,Liaoning,Liaoning,Tieling power station Unit 2,conventional_steam_coal,1,G100000110159,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1993,
NortheastChina,Liaoning,Liaoning,Tieling power station Unit 3,conventional_steam_coal,1,G100000110160,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
NortheastChina,Liaoning,Liaoning,Tieling power station Unit 4,conventional_steam_coal,1,G100000110161,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
NortheastChina,Liaoning,Liaoning,Tieling power station Unit 5,ultra_supercritical_coal,1,G100000110162,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2008,
NortheastChina,Liaoning,Liaoning,Tieling power station Unit 6,ultra_supercritical_coal,1,G100000110163,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2008,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase I Unit 1,conventional_steam_coal,1,G100000102182,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase I Unit 2,conventional_steam_coal,1,G100000102183,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase II Unit 3,conventional_steam_coal,1,G100000102184,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase II Unit 4,conventional_steam_coal,1,G100000102185,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase III Unit 5,conventional_steam_coal,1,G100000102186,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase III Unit 6,conventional_steam_coal,1,G100000102187,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase IV Unit 7,conventional_steam_coal,1,G100000102188,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase IV Unit 8,conventional_steam_coal,1,G100000102189,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase V Unit 10,ultra_supercritical_coal,1,G100000102193,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2017,
Neimenggu,Inner Mongolia,NM_WEST,Togtoh power station Phase V Unit 9,ultra_supercritical_coal,1,G100000102192,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2017,
NorthwestChina,Xinjiang,Xinjiang,Toksun Mahatma power station Phase I Unit 1,conventional_steam_coal,1,G100000110213,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthwestChina,Xinjiang,Xinjiang,Toksun Mahatma power station Phase I Unit 2,conventional_steam_coal,1,G100000110214,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Shaanxi,Shaanxi,Tongchuan power station Phase I Unit 1,conventional_steam_coal,1,G100000104537,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Shaanxi,Shaanxi,Tongchuan power station Phase I Unit 2,conventional_steam_coal,1,G100000104538,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Shanxi,Shanxi,Tonghua Xuangang power station Phase I Unit 1,supercritical_coal,1,G100000110285,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2010,
NorthChina,Shanxi,Shanxi,Tonghua Xuangang power station Phase I Unit 2,supercritical_coal,1,G100000110286,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2010,
Neimenggu,Inner Mongolia,NM_EAST,Tongliao power station Unit 1,conventional_steam_coal,1,G100000110245,1,0,0,0,0,0,0,0,0,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1985,
